N=100,N=1000,N=10000,N=50000,N=100000
7.61E-05,7.99E-05,9.16E-05,9.63E-05,0.0001297
7.44E-05,9.11E-05,9.18E-05,9.51E-05,0.000128031
9.39E-05,9.87E-05,0.000124216,0.000138998,0.000128508
8.06E-05,0.000107288,8.96E-05,0.000101089,0.000126362
8.25E-05,9.37E-05,8.96E-05,9.80E-05,0.0001266
9.39E-05,0.000113487,0.000110626,0.000129461,0.000127077
7.63E-05,7.99E-05,9.82E-05,9.85E-05,0.000137329
0.000112772,7.82E-05,9.16E-05,9.99E-05,0.00013423
0.000111341,7.84E-05,9.11E-05,9.58E-05,0.000133753
0.000112534,7.75E-05,0.000122786,9.51E-05,0.000138521
0.000110626,7.68E-05,0.000104666,9.56E-05,0.000153303
0.00010705,7.77E-05,9.04E-05,9.66E-05,0.000138998
9.13E-05,7.58E-05,8.96E-05,9.68E-05,0.000172615
0.000124693,9.82E-05,8.92E-05,9.61E-05,0.000184059
9.61E-05,8.75E-05,0.000117779,9.56E-05,0.000161886
7.72E-05,7.70E-05,0.00010848,0.0001297,0.000130892
8.75E-05,7.65E-05,0.000104904,0.000102043,0.000175953
9.92E-05,0.000128508,0.000103712,9.87E-05,0.000128508
9.73E-05,0.000138521,0.000104666,9.66E-05,0.000127077
0.000107765,9.54E-05,0.000104189,9.66E-05,0.000128269
0.000114918,9.04E-05,8.87E-05,0.000111341,0.000128031
0.000101328,8.08E-05,0.000134706,0.000123024,0.000128746
0.000101328,0.000118256,0.000112534,9.80E-05,0.000152111
0.000117064,0.000126839,8.96E-05,9.82E-05,0.000221252
8.42E-05,9.94E-05,0.000109196,9.63E-05,0.000133038
7.58E-05,0.000112295,9.54E-05,9.56E-05,0.000130177
7.32E-05,8.01E-05,9.08E-05,9.68E-05,0.000127792
7.18E-05,7.84E-05,0.000112295,9.70E-05,0.000128984
7.22E-05,7.84E-05,0.000116825,9.56E-05,0.000141144
7.22E-05,7.84E-05,9.04E-05,9.61E-05,0.000130415
7.20E-05,0.000100613,8.92E-05,9.58E-05,0.000128031
0.000106812,8.51E-05,9.13E-05,9.61E-05,0.000127316
7.15E-05,8.03E-05,9.06E-05,0.000104427,0.000128746
7.27E-05,0.000100613,8.85E-05,9.89E-05,0.000127792
8.70E-05,8.27E-05,0.000116587,9.68E-05,0.000127316
9.13E-05,8.11E-05,0.000101089,9.66E-05,0.000125885
7.68E-05,7.84E-05,0.000108719,9.51E-05,0.000126362
7.34E-05,9.85E-05,0.000104904,9.49E-05,0.000149965
7.25E-05,8.23E-05,0.000104427,9.39E-05,0.000137568
7.22E-05,7.84E-05,9.11E-05,0.000107765,0.000128508
9.56E-05,0.000104427,0.000115871,0.000110388,0.000127077
9.37E-05,0.000103712,9.66E-05,9.87E-05,0.000127554
9.92E-05,8.32E-05,9.25E-05,0.000118494,0.000128031
8.61E-05,0.000103235,0.000114441,9.63E-05,0.0001266
9.13E-05,0.000122547,0.000109434,9.73E-05,0.000137806
7.44E-05,0.000304461,9.11E-05,9.54E-05,0.00014329
7.32E-05,0.000120401,0.000116348,9.58E-05,0.000139952
0.000101089,0.000121117,0.000110149,9.73E-05,0.000136375
9.23E-05,0.000108957,9.63E-05,9.80E-05,0.000136614
7.56E-05,0.000103951,9.18E-05,9.63E-05,0.00013876
7.27E-05,0.000108957,9.18E-05,9.61E-05,0.000136137
7.44E-05,0.00013876,0.000124454,9.78E-05,0.000159979
7.27E-05,0.000121593,9.06E-05,9.54E-05,0.000232697
9.44E-05,9.37E-05,9.20E-05,9.39E-05,0.000128984
0.000105858,0.000128746,8.94E-05,9.56E-05,0.000128031
7.87E-05,9.78E-05,8.96E-05,9.61E-05,0.000127077
7.30E-05,9.20E-05,8.89E-05,0.000123024,0.000125885
9.44E-05,0.000102043,8.92E-05,9.82E-05,0.000126839
7.99E-05,9.35E-05,8.85E-05,0.000130653,0.0001266
0.000112772,9.92E-05,0.000112295,0.000106573,0.000141382
0.000104904,0.000124931,9.89E-05,9.85E-05,0.000132084
0.00010252,9.42E-05,9.25E-05,9.92E-05,0.000128269
8.08E-05,0.000103951,9.16E-05,9.63E-05,0.000126839
7.65E-05,8.82E-05,0.000119686,9.66E-05,0.000127077
7.87E-05,0.000112534,9.18E-05,0.000107765,0.000127077
0.00014019,0.000139713,8.96E-05,9.49E-05,0.000172853
7.56E-05,9.44E-05,0.000125647,9.54E-05,0.000226498
7.39E-05,7.89E-05,0.000106096,9.61E-05,0.000127554
7.18E-05,7.99E-05,9.01E-05,9.66E-05,0.000126839
9.44E-05,8.51E-05,8.96E-05,9.51E-05,0.000127316
7.82E-05,0.000128031,9.08E-05,9.61E-05,0.000126362
9.37E-05,0.000113726,9.13E-05,0.000163078,0.0001266
7.53E-05,9.97E-05,8.99E-05,0.000116825,0.0001266
7.18E-05,0.000111341,9.08E-05,0.000139236,0.000125885
8.32E-05,0.000109673,8.94E-05,9.63E-05,0.000126362
0.000120401,7.77E-05,8.92E-05,9.51E-05,0.00012517
0.000114918,8.61E-05,8.82E-05,0.00012517,0.0001266
8.25E-05,9.68E-05,8.85E-05,0.000103712,0.000125647
0.000102997,9.78E-05,8.82E-05,9.82E-05,0.000222921
0.000119209,0.00011611,0.000123501,0.00013876,0.000146627
7.96E-05,0.000121593,9.58E-05,0.000133753,0.000131845
7.46E-05,8.85E-05,9.08E-05,0.000104427,0.000181913
7.30E-05,8.80E-05,0.000108242,0.000129461,0.000132084
7.01E-05,0.000100851,0.000109434,0.000133038,0.000129223
9.87E-05,8.65E-05,8.94E-05,0.00013113,0.000129938
7.72E-05,8.03E-05,8.89E-05,0.000128984,0.000130892
7.46E-05,8.03E-05,9.06E-05,0.000130415,0.000127554
7.15E-05,7.92E-05,8.92E-05,0.000130177,0.000164032
0.000102282,7.80E-05,0.000103951,0.000130177,0.000130415
7.27E-05,7.65E-05,9.61E-05,0.000129461,0.000139236
7.15E-05,0.000114441,9.11E-05,0.000131369,0.000129461
7.99E-05,0.000108719,9.13E-05,0.000132084,0.000127077
9.87E-05,8.32E-05,9.11E-05,0.00011301,0.000151634
8.01E-05,0.00011754,9.04E-05,9.97E-05,0.000136375
0.000102997,0.000111341,8.94E-05,0.000133753,0.00013566
8.99E-05,8.32E-05,9.01E-05,9.63E-05,0.000126362
8.99E-05,9.42E-05,9.06E-05,9.58E-05,0.000128746
0.000108242,9.82E-05,9.16E-05,0.00013566,0.000130653
7.99E-05,0.00010705,8.99E-05,0.00014019,0.000127554
7.56E-05,0.000115156,0.000145435,0.000104427,0.000127554
7.22E-05,0.000119209,0.00011754,0.000126362,0.000125885
7.03E-05,9.87E-05,9.23E-05,9.54E-05,0.000128746
7.01E-05,8.94E-05,9.08E-05,9.66E-05,0.000130892
0.000109196,9.23E-05,9.16E-05,0.000137091,0.000129223
0.000102997,8.27E-05,8.96E-05,0.000132799,0.000169039
9.75E-05,0.000107765,8.87E-05,0.000102282,0.000147343
7.99E-05,8.85E-05,9.06E-05,0.000130653,0.000135183
7.44E-05,7.82E-05,9.01E-05,0.000141144,0.00018096
7.30E-05,0.000104666,8.92E-05,0.000109673,0.000212908
7.41E-05,0.000125885,9.08E-05,9.80E-05,0.000149727
7.27E-05,0.00011301,9.18E-05,0.000102282,0.00013423
7.13E-05,0.000104427,9.08E-05,9.66E-05,0.000190735
7.01E-05,0.000114918,0.000118256,0.000132799,0.00015521
7.15E-05,8.37E-05,0.000110149,9.49E-05,0.000146151
0.000114679,8.08E-05,8.89E-05,9.27E-05,0.00024128
0.000100136,8.75E-05,0.000117302,9.08E-05,0.000123739
9.85E-05,9.23E-05,0.000112057,0.000138283,0.000234127
9.70E-05,0.00010252,9.06E-05,9.51E-05,0.000167608
8.18E-05,0.000119686,0.000122786,0.000103712,0.000140429
9.11E-05,8.68E-05,9.82E-05,0.000128269,0.000135422
0.000100374,9.13E-05,9.42E-05,9.47E-05,0.000133038
0.000116825,0.000109673,9.11E-05,9.51E-05,0.000134706
8.87E-05,0.000117779,9.16E-05,9.37E-05,0.000138521
7.63E-05,0.000108004,9.04E-05,9.54E-05,0.000157118
7.44E-05,0.000126362,8.94E-05,0.000108957,0.000301123
7.32E-05,0.000125885,8.99E-05,9.39E-05,0.000145912
0.000158548,0.0001266,9.01E-05,0.000118017,0.000129461
0.000104666,0.000100136,8.99E-05,0.000107288,0.000124216
8.85E-05,0.00011611,8.89E-05,9.73E-05,0.0001297
9.01E-05,0.000101805,9.11E-05,0.000129461,0.000128746
7.63E-05,0.00011754,8.94E-05,0.000109196,0.000141859
8.18E-05,0.000100374,8.92E-05,0.000100136,0.000276566
0.000118971,0.000103474,9.06E-05,0.000126362,0.000153065
8.73E-05,9.37E-05,9.13E-05,9.54E-05,0.000132084
8.30E-05,0.000118256,8.75E-05,9.51E-05,0.000128031
8.32E-05,0.000129223,8.75E-05,9.70E-05,0.000154018
9.80E-05,0.000109673,0.000133991,9.70E-05,0.000197172
9.51E-05,0.000101089,0.000109196,9.61E-05,0.000129461
0.000116587,0.000103235,9.04E-05,9.54E-05,0.000128508
0.000118971,0.00010848,9.01E-05,0.000108719,0.000128746
0.000110865,0.000109196,0.000118732,9.58E-05,0.000127792
0.000103951,0.000142336,0.000104427,9.51E-05,0.000127316
0.000102282,0.000106812,0.000103951,9.44E-05,0.000127077
0.000118494,8.01E-05,9.08E-05,9.47E-05,0.000128508
9.13E-05,0.000101089,8.89E-05,0.000112534,0.000164509
7.56E-05,8.11E-05,0.000112534,0.000104189,0.00012517
7.51E-05,7.94E-05,9.08E-05,0.000129938,0.000128269
0.000103474,0.000110626,9.08E-05,9.70E-05,0.000127077
7.37E-05,0.000114441,8.92E-05,9.25E-05,0.000131369
7.32E-05,7.37E-05,0.000112295,9.01E-05,0.000151396
7.30E-05,0.000103235,9.54E-05,0.000103712,0.000132084
0.000113249,8.27E-05,0.000109673,9.66E-05,0.000128746
9.18E-05,0.000109911,9.08E-05,0.000102043,0.000128984
8.25E-05,0.00011301,9.01E-05,9.63E-05,0.000128269
9.49E-05,0.00010848,0.000121117,9.51E-05,0.000128508
8.56E-05,0.000109911,0.000106335,9.61E-05,0.0001297
0.000128984,7.63E-05,9.37E-05,9.63E-05,0.000127316
0.000104904,7.41E-05,9.44E-05,0.000248671,0.00013113
8.01E-05,9.61E-05,9.35E-05,0.00013113,0.000127554
7.39E-05,7.77E-05,9.25E-05,0.00019908,0.0001266
7.32E-05,7.70E-05,9.01E-05,0.000129938,0.000132322
7.18E-05,8.73E-05,9.08E-05,0.00010705,0.000128031
7.18E-05,9.44E-05,8.80E-05,0.000235558,0.000131607
0.000104427,0.000119448,8.92E-05,0.000100374,0.000127077
0.000117779,8.46E-05,9.04E-05,0.000102282,0.000145435
9.13E-05,9.61E-05,9.16E-05,0.000113964,0.000131607
8.99E-05,7.58E-05,9.08E-05,0.000108719,0.000128746
9.99E-05,7.72E-05,9.39E-05,0.000114202,0.000132084
8.34E-05,8.89E-05,9.04E-05,0.000114441,0.000127792
7.46E-05,9.58E-05,9.04E-05,0.000113249,0.000141621
9.18E-05,9.37E-05,8.89E-05,0.00022912,0.00013113
8.08E-05,8.25E-05,9.27E-05,0.000106335,0.000127554
7.53E-05,7.63E-05,0.000101566,0.000102282,0.000130177
7.46E-05,7.41E-05,0.000106096,0.000156403,0.000128746
7.41E-05,0.000123262,0.000106335,0.000155449,0.000128269
9.18E-05,0.000947475,0.000107288,0.000125408,0.000128031
0.000124216,0.00011611,9.44E-05,0.000160694,0.00013113
9.61E-05,0.000100136,9.25E-05,0.000147581,0.000128031
7.87E-05,9.61E-05,0.000116348,0.00010705,0.000162363
7.46E-05,7.94E-05,9.06E-05,0.000105143,0.000139475
9.11E-05,8.27E-05,8.92E-05,0.000100613,0.000133991
8.68E-05,7.46E-05,0.000116587,0.00012517,0.000129223
7.61E-05,0.000107288,0.000108957,0.000105143,0.000131607
9.56E-05,8.08E-05,0.000103712,0.000105619,0.000155687
7.77E-05,7.63E-05,8.94E-05,0.000109911,0.000126839
7.27E-05,9.87E-05,9.06E-05,0.000100851,0.000127316
7.27E-05,0.000109673,0.000102758,9.51E-05,0.0001297
9.23E-05,9.61E-05,9.37E-05,9.63E-05,0.000126123
0.000104666,0.000107527,9.25E-05,9.78E-05,0.000135899
0.000100851,7.89E-05,9.01E-05,9.58E-05,0.000126839
8.15E-05,7.70E-05,0.000116825,9.66E-05,0.000131607
0.000109434,0.000108242,0.000114441,9.75E-05,0.000126362
9.23E-05,8.32E-05,0.00010705,0.000128746,0.000132322
8.85E-05,9.61E-05,0.000115395,0.000200748,0.000141859
7.58E-05,8.56E-05,0.000121117,0.000110149,0.000132799
7.34E-05,0.000130892,9.32E-05,0.000104427,0.000128269
9.35E-05,0.000120401,0.000113964,0.000121832,0.000128031
9.87E-05,0.000129461,0.000108242,0.000110865,0.000128746
0.000102758,0.000125647,0.000112772,0.000109434,0.00013113
0.000102997,0.000103712,0.000100613,0.000108957,0.000141621
7.96E-05,8.06E-05,9.27E-05,0.000109434,0.0001297
9.42E-05,0.00011158,0.000109911,0.000144005,0.000128031
9.11E-05,0.000137329,0.000106573,0.000202894,0.000128031
9.23E-05,0.00016284,9.06E-05,0.000140429,0.000127077
9.30E-05,0.000101805,9.23E-05,0.000118256,0.000130653
8.75E-05,9.23E-05,0.000105858,0.000104904,0.000160933
7.49E-05,7.84E-05,9.04E-05,0.000107765,0.000134706
7.39E-05,8.15E-05,0.000102758,0.000110865,0.00013423
0.000142574,7.63E-05,9.01E-05,0.000103712,0.000128269
9.94E-05,7.70E-05,8.92E-05,0.000106812,0.000128984
0.000111341,0.000118732,8.70E-05,0.000106096,0.000127792
0.000110388,8.80E-05,8.70E-05,0.000106812,0.000127554
8.80E-05,7.63E-05,0.000118256,0.000104427,0.0001266
9.35E-05,0.000114202,9.89E-05,0.000103951,0.000132561
8.87E-05,9.51E-05,9.35E-05,0.00013113,0.000126362
0.000100851,7.92E-05,9.30E-05,0.000109434,0.0001266
9.70E-05,7.68E-05,9.16E-05,0.00024581,0.000131845
7.68E-05,0.000109673,0.000109434,0.000128508,0.00013876
9.80E-05,8.23E-05,8.89E-05,0.000131845,0.000127316
0.000105858,0.000132322,8.96E-05,0.000106812,0.00018692
7.30E-05,9.73E-05,0.000111103,0.000104904,0.000136375
7.32E-05,0.000100851,0.00010705,0.000108719,0.000124693
7.30E-05,0.000118494,8.89E-05,0.000107288,0.000160694
0.000106096,0.000130177,8.85E-05,0.000103951,0.000123739
0.000106096,9.35E-05,9.01E-05,0.000121832,0.00013113
8.15E-05,8.01E-05,9.04E-05,0.000169754,0.000128269
7.46E-05,9.49E-05,0.000114441,0.000103951,0.000127792
7.18E-05,8.56E-05,0.000108957,0.000104427,0.0001266
7.30E-05,7.87E-05,9.13E-05,0.000120163,0.000146627
8.94E-05,7.63E-05,9.06E-05,0.000122786,0.000146627
8.51E-05,7.41E-05,8.99E-05,0.000128984,0.00013113
9.94E-05,7.56E-05,0.000105143,0.000111341,0.000128269
7.82E-05,7.46E-05,0.00010705,0.000105858,0.000128269
7.49E-05,7.34E-05,9.27E-05,0.000125647,0.000127077
9.23E-05,7.46E-05,0.000107765,0.000103951,0.00014019
8.39E-05,9.01E-05,0.000103474,0.00045085,0.000128031
9.11E-05,0.00010848,9.04E-05,0.000363111,0.000128269
9.75E-05,0.000114441,8.87E-05,0.000231981,0.000131845
8.37E-05,0.000102997,0.000112295,0.000196934,0.000128031
9.13E-05,0.000136852,0.000106096,0.000131845,0.000130892
0.000114679,7.72E-05,8.96E-05,0.000103712,0.000125647
0.000102758,0.000121832,9.06E-05,9.94E-05,0.000125647
8.11E-05,9.94E-05,8.80E-05,9.75E-05,0.000126362
7.41E-05,0.000126123,8.89E-05,0.000122309,0.000126839
0.000100374,8.56E-05,9.01E-05,9.70E-05,0.000132322
0.000112057,7.75E-05,0.000112772,0.000126123,0.000127077
8.32E-05,8.89E-05,0.000105381,0.00010252,0.000127792
7.58E-05,0.000116825,9.08E-05,9.73E-05,0.0001297
7.34E-05,8.94E-05,0.000127077,9.73E-05,0.00014472
0.00010252,9.51E-05,9.85E-05,0.000134468,0.000135422
0.000134468,0.000106573,9.30E-05,9.56E-05,0.000143051
0.000119448,0.000111341,9.04E-05,0.000118494,0.000130653
8.27E-05,0.000110865,0.000118732,0.00010848,0.000127554
0.000108242,0.000102043,9.08E-05,0.000108719,0.000131845
0.000112295,0.000112534,8.89E-05,0.000101089,0.0001266
8.01E-05,0.000109673,0.000112772,0.000129461,0.000130892
8.06E-05,0.000102043,0.000106573,0.000140905,0.0001266
7.99E-05,0.000122786,9.13E-05,0.000130892,0.000127792
8.01E-05,0.000104666,8.89E-05,0.000132322,0.000131369
7.99E-05,9.85E-05,9.04E-05,0.000130892,0.000141621
0.000100136,0.000113249,9.06E-05,0.000131607,0.000135422
8.49E-05,0.000163555,9.18E-05,0.000102282,0.000131607
8.34E-05,0.000136852,0.00011754,0.000130415,0.000130177
8.08E-05,0.000109196,0.000115395,0.000134468,0.000178576
8.18E-05,9.32E-05,9.06E-05,0.000132084,0.000131369
8.08E-05,9.23E-05,0.000121832,0.000130892,0.000128984
7.87E-05,0.000123024,9.68E-05,0.000134945,0.000128269
7.94E-05,0.000110388,0.000109673,0.000113726,0.000130892
0.000108957,9.87E-05,0.000109673,9.97E-05,0.000126839
8.89E-05,8.11E-05,9.35E-05,9.85E-05,0.000131369
8.27E-05,7.65E-05,9.11E-05,9.61E-05,0.000126123
0.000100851,7.46E-05,0.000108719,0.000139236,0.00013113
0.000105858,7.51E-05,0.000109673,9.68E-05,0.000127316
0.000115871,7.51E-05,9.42E-05,9.27E-05,0.000130653
0.000110865,7.46E-05,9.04E-05,9.08E-05,0.000125647
0.000106335,7.44E-05,0.000113249,0.000170708,0.00015521
0.00010705,9.70E-05,0.000116825,0.000106812,0.000133514
0.000107527,9.44E-05,0.000102043,0.000105381,0.000134468
0.000107288,7.70E-05,9.08E-05,9.75E-05,0.000128746
0.000128031,7.46E-05,8.89E-05,0.000114202,0.000131845
0.00010252,7.58E-05,9.92E-05,9.56E-05,0.000127316
0.000115395,0.000105381,0.000150442,9.61E-05,0.000128269
0.000102997,0.000101805,0.000118971,0.000137568,0.000127316
0.000110149,7.84E-05,0.00016427,9.82E-05,0.000127554
0.000102997,9.80E-05,0.00011611,0.000124454,0.000127316
7.15E-05,8.08E-05,9.73E-05,0.000133038,0.000128031
7.13E-05,7.53E-05,0.000120878,0.00013423,0.000127554
7.15E-05,7.44E-05,0.000163317,0.000132084,0.000130892
7.03E-05,7.30E-05,9.99E-05,0.000132084,0.000130653
7.06E-05,7.46E-05,9.47E-05,0.00013113,0.00013423
9.39E-05,7.49E-05,9.80E-05,0.000132322,0.000144005
9.87E-05,9.87E-05,9.32E-05,0.000132084,0.000129461
0.000197887,0.000105619,9.01E-05,0.000131845,0.000215054
9.51E-05,8.15E-05,9.13E-05,0.000130892,0.00022769
0.000114202,7.56E-05,0.000119448,0.000131369,0.000130892
8.99E-05,9.08E-05,0.000100374,0.00013113,0.000128984
0.000114441,8.73E-05,9.23E-05,0.000131369,0.000127792
0.000105381,8.82E-05,0.000132799,0.000131369,0.000157356
0.000118494,9.68E-05,0.000122547,0.00013423,0.000120163
9.30E-05,0.000105619,9.11E-05,0.000112295,0.000133991
8.32E-05,9.56E-05,0.000118732,9.97E-05,0.0001266
7.84E-05,7.99E-05,9.42E-05,0.000102997,0.000128269
7.37E-05,0.000117779,0.000113964,9.51E-05,0.00014329
0.000107765,8.80E-05,0.000110149,9.56E-05,0.000135899
9.54E-05,9.56E-05,9.18E-05,0.000138044,0.000130653
7.68E-05,7.63E-05,9.13E-05,9.51E-05,0.000133514
7.46E-05,9.73E-05,0.000115633,0.000134468,0.0001266
7.39E-05,8.13E-05,0.000112295,0.000126123,0.000131607
7.65E-05,7.63E-05,9.04E-05,0.000102043,0.000128984
0.000105858,9.35E-05,9.20E-05,0.000130415,0.000131607
7.18E-05,9.94E-05,9.04E-05,0.000125647,0.000127077
0.000106573,7.99E-05,9.23E-05,0.000105619,0.000131607
9.30E-05,9.89E-05,9.18E-05,0.000131607,0.000125408
8.68E-05,7.92E-05,0.00010252,9.73E-05,0.00014329
0.000104666,7.70E-05,9.18E-05,9.80E-05,0.000129938
0.000110865,9.35E-05,9.20E-05,0.000107288,0.000125408
0.000109911,8.44E-05,9.73E-05,0.000114679,0.000129938
7.63E-05,7.65E-05,9.11E-05,0.000100136,0.000146389
7.27E-05,0.000101089,8.96E-05,9.80E-05,0.000137329
0.000104904,0.000112295,0.000115395,9.80E-05,0.000132561
0.000133991,0.000104666,9.68E-05,0.00013423,0.000127554
0.000137329,8.34E-05,9.49E-05,9.66E-05,0.000145435
0.000119925,7.77E-05,9.27E-05,0.000135183,0.000130415
0.000123739,9.85E-05,0.000136137,9.70E-05,0.000154972
8.32E-05,0.000118732,0.000111341,9.75E-05,0.000122786
0.000107765,0.000102758,9.30E-05,9.49E-05,0.000121593
7.46E-05,0.000106573,9.11E-05,9.63E-05,0.000120401
7.25E-05,8.99E-05,9.13E-05,9.87E-05,0.000118256
7.44E-05,0.000103474,8.94E-05,0.000140429,0.000120401
0.000110865,9.25E-05,9.13E-05,9.56E-05,0.000119686
8.23E-05,8.54E-05,9.06E-05,9.70E-05,0.000145674
7.61E-05,0.000103235,0.000117302,9.70E-05,0.000127554
9.32E-05,9.16E-05,9.27E-05,0.000137091,0.000122547
7.37E-05,7.87E-05,9.13E-05,0.000127316,0.000122309
7.41E-05,7.61E-05,0.000111341,0.000110149,0.000126839
0.000117302,7.44E-05,0.000108242,9.92E-05,0.000125647
7.25E-05,7.49E-05,0.000104904,0.000133514,0.000126839
7.30E-05,8.34E-05,9.20E-05,9.75E-05,0.000126123
7.13E-05,9.56E-05,0.000118256,9.75E-05,0.0001266
0.000116587,7.89E-05,9.73E-05,0.000142574,0.000126123
0.000101328,7.49E-05,0.000107765,0.000130653,0.000131845
7.99E-05,0.000104427,0.000100613,0.000132084,0.000126362
7.56E-05,9.30E-05,9.35E-05,0.000132799,0.000131369
0.000115395,7.53E-05,9.11E-05,0.000132322,0.000125408
7.39E-05,0.000117779,9.11E-05,0.000130415,0.000132322
0.000130653,0.000100613,0.000109673,0.000131607,0.000151157
9.25E-05,7.96E-05,0.000108004,0.000132322,0.0001297
8.44E-05,9.73E-05,9.04E-05,0.000131845,0.000125885
7.96E-05,8.27E-05,9.06E-05,0.000133038,0.000131607
7.80E-05,7.63E-05,8.99E-05,0.000110388,0.000125408
7.70E-05,7.44E-05,8.82E-05,9.94E-05,0.000125408
7.63E-05,8.51E-05,9.16E-05,9.70E-05,0.000124693
8.68E-05,9.11E-05,9.01E-05,9.66E-05,0.000130177
9.04E-05,9.37E-05,8.96E-05,9.66E-05,0.000128508
7.96E-05,9.97E-05,9.04E-05,0.000137568,0.000136852
7.49E-05,9.58E-05,8.96E-05,9.80E-05,0.000151873
0.000117779,9.27E-05,8.94E-05,0.000130415,0.000121117
9.30E-05,7.82E-05,9.06E-05,0.000110626,0.000136614
7.99E-05,7.56E-05,0.000121117,0.000142813,0.000127316
0.000107765,7.44E-05,9.85E-05,0.000132322,0.000128746
9.27E-05,0.000102758,9.06E-05,0.000133753,0.00014019
8.03E-05,0.000102043,0.000115871,0.000130892,0.000131607
8.25E-05,7.34E-05,0.000117302,0.000132084,0.000128269
7.80E-05,8.65E-05,8.99E-05,0.000132561,0.000133038
9.42E-05,0.000111103,9.11E-05,0.000133753,0.000132799
8.08E-05,0.000140429,0.000118017,0.000112295,0.000132084
7.84E-05,9.01E-05,8.89E-05,0.000100851,0.000127316
7.92E-05,7.89E-05,8.92E-05,9.87E-05,0.000157595
9.87E-05,0.000105143,9.08E-05,9.70E-05,0.000127316
0.000118494,8.56E-05,0.000109434,0.00013566,0.000126362
9.25E-05,7.65E-05,8.85E-05,9.63E-05,0.000122547
9.97E-05,9.30E-05,8.85E-05,9.75E-05,0.000119925
7.77E-05,0.000101089,8.92E-05,9.70E-05,0.000118256
7.34E-05,8.32E-05,8.85E-05,9.66E-05,0.00012064
9.56E-05,8.70E-05,0.000110149,9.51E-05,0.000151157
0.000142336,8.20E-05,0.000116587,0.000138044,0.000154018
9.97E-05,7.63E-05,0.000116825,9.54E-05,0.000121117
7.89E-05,9.89E-05,0.00011158,9.51E-05,0.000118494
0.000151634,9.35E-05,9.51E-05,9.47E-05,0.000121117
0.000120163,9.11E-05,0.000108242,0.000136137,0.000119925
9.35E-05,8.34E-05,0.000105858,9.47E-05,0.000123262
0.000102043,9.89E-05,9.18E-05,0.000133991,0.000127077
7.82E-05,0.000107288,9.08E-05,0.000124931,0.000127077
7.30E-05,9.94E-05,0.000120401,0.000106573,0.000126362
7.15E-05,7.75E-05,0.000105619,9.94E-05,0.000132561
7.27E-05,0.000108004,9.04E-05,0.000139713,0.000130892
0.000103951,9.70E-05,8.96E-05,0.000132084,0.00013113
7.20E-05,7.99E-05,8.85E-05,0.000132322,0.000135899
7.22E-05,7.61E-05,0.000114918,0.000136614,0.000129223
7.34E-05,0.000127077,9.13E-05,0.0001297,0.000155926
7.20E-05,0.000141621,9.08E-05,0.000132322,0.000135899
0.000104427,0.000114202,0.000124216,0.000136852,0.000133514
8.39E-05,0.000118256,9.04E-05,0.000128269,0.000128031
7.46E-05,0.000114918,8.87E-05,0.000131845,0.000127316
7.75E-05,8.32E-05,9.27E-05,0.000104904,0.000231266
9.20E-05,7.75E-05,0.000104666,9.73E-05,0.000127792
8.03E-05,7.44E-05,0.000107527,9.58E-05,0.000132322
0.000104427,7.49E-05,0.000110865,9.66E-05,0.000132561
7.44E-05,7.41E-05,9.23E-05,0.000113726,0.00013113
7.32E-05,7.53E-05,0.000161171,0.000106096,0.000131845
9.08E-05,0.000104189,9.06E-05,0.000132084,0.000130653
8.37E-05,9.61E-05,9.11E-05,9.73E-05,0.000132084
9.92E-05,9.80E-05,8.96E-05,9.73E-05,0.000132084
7.80E-05,8.68E-05,0.00011611,9.68E-05,0.000142336
7.30E-05,9.44E-05,0.000109673,0.000138521,0.000130653
7.22E-05,0.000104904,0.000112057,0.000109911,0.000128269
7.20E-05,7.96E-05,0.000112057,0.000139236,0.000132322
0.000121117,9.73E-05,8.99E-05,9.68E-05,0.000130892
0.000101328,8.37E-05,8.85E-05,9.75E-05,0.000131369
0.000108004,7.72E-05,9.11E-05,9.61E-05,0.000132322
7.22E-05,9.25E-05,0.000107765,0.000135899,0.000131607
7.08E-05,0.000113249,0.000105381,9.73E-05,0.000130415
8.37E-05,0.000101328,0.000103474,9.63E-05,0.000132322
9.35E-05,9.32E-05,8.94E-05,0.000227928,0.000131607
7.65E-05,0.000115633,0.000121593,0.000103474,0.00015974
7.34E-05,9.20E-05,9.70E-05,0.000118971,0.000123978
7.20E-05,0.000164509,0.000117302,0.000106573,0.00012064
7.06E-05,9.44E-05,0.000104189,0.000104189,0.00014925
0.000305414,7.96E-05,0.000104189,0.000131607,0.000133753
0.000149965,9.42E-05,8.96E-05,9.61E-05,0.000123501
9.44E-05,7.87E-05,8.87E-05,9.44E-05,0.000169039
0.000110388,0.00010848,8.92E-05,9.35E-05,0.000121832
9.66E-05,8.61E-05,8.77E-05,9.54E-05,0.000120163
9.23E-05,7.77E-05,8.92E-05,9.66E-05,0.000117064
9.44E-05,9.56E-05,0.000119209,9.39E-05,0.00012064
8.46E-05,8.58E-05,0.00010705,9.51E-05,0.000118017
7.63E-05,8.39E-05,0.000104189,9.89E-05,0.000120401
9.13E-05,0.000107288,8.99E-05,9.61E-05,0.000118971
8.75E-05,0.00010705,8.99E-05,0.000141382,0.000119686
0.000135422,0.000120401,8.99E-05,9.32E-05,0.000121355
0.00012064,8.27E-05,8.80E-05,9.39E-05,0.000120401
