n=100,n=1000,n=10000,n=50000,n=100000
0.017408,0.037888,0.069632,0.191488,0.358208
0.0184,0.037888,0.067584,0.198656,0.350208
0.018432,0.038784,0.067584,0.19456,0.360448
0.018432,0.038592,0.067584,0.195584,0.361472
0.018368,0.037888,0.067584,0.193376,0.381952
0.018432,0.038912,0.067424,0.196512,0.360448
0.018432,0.037888,0.067584,0.192352,0.357152
0.018432,0.038912,0.067584,0.196448,0.381888
0.018432,0.038784,0.069632,0.190464,0.389056
0.018432,0.038912,0.067584,0.196608,0.350208
0.018432,0.038752,0.06832,0.19136,0.388096
0.018432,0.037888,0.067584,0.195584,0.352
0.021504,0.04096,0.069536,0.190464,0.356352
0.021504,0.038848,0.067488,0.192512,0.584704
0.018432,0.037888,0.096256,0.196608,0.355328
0.02048,0.049152,0.069632,0.19648,0.362368
0.028672,0.039936,0.067584,0.196288,0.4096
0.02048,0.038912,0.0696,0.193536,0.359424
0.02048,0.082944,0.067584,0.190464,0.361472
0.018432,0.036864,0.068608,0.195584,0.363232
0.019456,0.079872,0.067584,0.196608,0.37152
0.026624,0.037824,0.0696,0.190464,0.357248
0.026624,0.040832,0.067456,0.192512,0.362496
0.019456,0.036864,0.067584,0.192512,0.35808
0.019456,0.037888,0.067584,0.193184,0.364544
0.029696,0.037888,0.067424,0.196512,0.35728
0.0256,0.037888,0.068384,0.19744,0.361344
0.021504,0.037888,0.067584,0.195584,0.359424
0.02048,0.036864,0.06656,0.19728,0.355328
0.018432,0.037888,0.068608,0.196608,0.35328
0.018432,0.037888,0.067424,0.195584,0.356096
0.080896,0.037888,0.067584,0.196608,0.361472
0.022496,0.037856,0.067584,0.194528,0.352224
0.019456,0.037888,0.068448,0.192512,0.356352
0.019328,0.037888,0.067584,0.192512,0.357376
0.018432,0.037888,0.067584,0.190464,0.354304
0.018432,0.036864,0.06752,0.191424,0.356352
0.049152,0.038624,0.067584,0.195584,0.352256
0.018368,0.037792,0.095232,0.196288,0.355328
0.018432,0.037568,0.095232,0.192544,0.364544
0.01936,0.037888,0.068608,0.196608,0.4096
0.018432,0.038912,0.094208,0.191488,0.355072
0.018432,0.037888,0.07344,0.192512,0.35328
0.018432,0.039968,0.067584,0.19632,0.357376
0.018432,0.037888,0.068384,0.196384,0.358112
0.018432,0.037856,0.069504,0.196608,0.353088
0.018432,0.0376,0.069632,0.190464,0.354944
0.021504,0.037888,0.069632,0.193536,0.354304
0.018432,0.037568,0.067584,0.196608,0.350208
0.018432,0.037888,0.068608,0.197344,0.3584
0.02048,0.037888,0.067584,0.196608,0.352128
0.018432,0.037888,0.067584,0.197632,0.355328
0.018432,0.037888,0.069632,0.192512,0.354304
0.019392,0.037888,0.067584,0.191168,0.3584
0.019456,0.037888,0.067584,0.192512,0.352256
0.050176,0.037888,0.067584,0.196608,0.359424
0.018432,0.037888,0.06656,0.197632,0.362496
0.022528,0.037728,0.067584,0.193536,0.356352
0.019296,0.037888,0.067584,0.197312,0.352256
0.019296,0.037888,0.068288,0.193408,0.364544
0.022528,0.038912,0.068416,0.196608,0.354016
0.018432,0.037888,0.067584,0.19952,0.356352
0.018432,0.037888,0.067296,0.193536,0.350208
0.019456,0.038752,0.067584,0.203584,0.35328
0.018432,0.037888,0.067584,0.196608,0.356352
0.018432,0.037824,0.071616,0.19968,0.353024
0.018432,0.037632,0.067552,0.195584,0.355328
0.019456,0.037888,0.070656,0.19456,0.359424
0.018432,0.037888,0.067584,0.193536,0.352256
0.018432,0.037888,0.067584,0.196608,0.360224
0.018432,0.037888,0.067584,0.197344,0.354304
0.018368,0.037888,0.067584,0.196608,0.355328
0.019456,0.037888,0.067584,0.19536,0.352256
0.019456,0.037568,0.06736,0.197376,0.355328
0.018432,0.037696,0.07168,0.192448,0.35328
0.019456,0.038752,0.104352,0.192512,0.352256
0.019392,0.037888,0.069536,0.19328,0.352256
0.019456,0.037888,0.06736,0.195616,0.35104
0.019456,0.037824,0.068608,0.196608,0.354304
0.019456,0.03776,0.068352,0.196576,0.35936
0.023552,0.037696,0.06656,0.196608,0.354304
0.017408,0.037664,0.096256,0.195392,0.357376
0.031744,0.03872,0.067584,0.191488,0.358304
0.02976,0.037888,0.069632,0.192512,0.35328
0.017408,0.037856,0.068608,0.195584,0.351232
0.018432,0.036864,0.067584,0.192512,0.35328
0.018432,0.037888,0.094112,0.191488,0.356352
0.019264,0.03872,0.068608,0.197632,0.361152
0.018432,0.037888,0.067584,0.194336,0.356352
0.045056,0.037888,0.096256,0.24576,0.360448
0.038912,0.037888,0.069632,0.193504,0.362496
0.018432,0.037696,0.068608,0.196608,0.3584
0.018432,0.037888,0.069632,0.196512,0.355264
0.033728,0.037888,0.069472,0.191392,0.35328
0.018432,0.037888,0.067584,0.196608,0.356352
0.018432,0.037888,0.068608,0.193536,0.352256
0.018432,0.037888,0.067584,0.196608,0.351968
0.019264,0.037888,0.067584,0.191488,0.355328
0.023552,0.037696,0.068352,0.192512,0.356352
0.017408,0.037888,0.068608,0.192512,0.35328
0.017408,0.037888,0.06752,0.191488,0.362496
0.018432,0.037856,0.06752,0.197632,0.357376
0.018368,0.037888,0.067584,0.196352,0.3584
0.018432,0.037888,0.067296,0.196608,0.356192
0.019424,0.038592,0.071584,0.197568,0.359424
0.017408,0.037888,0.067584,0.192384,0.355328
0.018432,0.037888,0.068608,0.197536,0.370688
0.019456,0.037888,0.067584,0.195584,0.355328
0.019456,0.037888,0.06832,0.193216,0.360448
0.018432,0.040768,0.067584,0.196512,0.356352
0.018432,0.038592,0.067392,0.20352,0.357376
0.018432,0.038912,0.068576,0.196608,0.355168
0.018432,0.037888,0.068608,0.195584,0.356352
0.019456,0.037888,0.067584,0.195584,0.355104
0.018432,0.037888,0.067584,0.192512,0.356352
0.017408,0.037856,0.067584,0.196608,0.3584
0.018336,0.037792,0.067552,0.20272,0.352256
0.018432,0.037888,0.067584,0.246784,0.355328
0.018432,0.037696,0.067584,0.197376,0.357088
0.019456,0.037728,0.067584,0.199392,0.357376
0.018432,0.037888,0.06736,0.197376,0.354176
0.018432,0.037888,0.095232,0.193536,0.350208
0.018432,0.038848,0.068352,0.19968,0.358144
0.018432,0.037888,0.070656,0.19968,0.35328
0.047104,0.037888,0.067584,0.196608,0.357376
0.018432,0.037888,0.068416,0.200704,0.350208
0.017408,0.036896,0.067584,0.207872,0.355328
0.017408,0.037888,0.067424,0.197632,0.35312
0.019456,0.037888,0.067584,0.19872,0.357216
0.019328,0.037888,0.067488,0.194496,0.354304
0.047104,0.037888,0.06944,0.196608,0.35328
0.018336,0.037888,0.067584,0.190464,0.356032
0.01936,0.037728,0.067584,0.19968,0.35328
0.018432,0.037888,0.067392,0.193408,0.354112
0.019456,0.037888,0.068608,0.197632,0.354304
0.018432,0.037888,0.067584,0.194528,0.3584
0.018432,0.037888,0.068608,0.203776,0.35328
0.018432,0.037888,0.068448,0.195584,0.355328
0.019392,0.037888,0.068416,0.200608,0.357056
0.019456,0.037888,0.067584,0.198656,0.356352
0.019456,0.037888,0.067424,0.198496,0.355328
0.018432,0.037888,0.067584,0.193536,0.3584
0.018432,0.038592,0.067424,0.193536,0.359424
0.019456,0.037888,0.114688,0.198656,0.352256
0.018432,0.037888,0.067584,0.198432,0.356288
0.052224,0.037888,0.068448,0.193376,0.352256
0.019456,0.037888,0.071392,0.192512,0.364512
0.018432,0.037888,0.068608,0.191488,0.360448
0.019456,0.037888,0.067584,0.197536,0.354144
0.018432,0.036864,0.07264,0.191488,0.384
0.053248,0.037888,0.069568,0.193536,0.355328
0.033728,0.037888,0.067584,0.193536,0.355168
0.019456,0.037888,0.068608,0.194176,0.348864
0.019328,0.037888,0.068608,0.19344,0.3584
0.018432,0.037888,0.067584,0.191328,0.357152
0.018432,0.038912,0.067584,0.193536,0.355328
0.018432,0.037888,0.070464,0.190464,0.352256
0.018432,0.0376,0.067584,0.197632,0.354304
0.018432,0.038752,0.067552,0.196608,0.362496
0.018432,0.037888,0.067584,0.198496,0.3512
0.018432,0.037888,0.067584,0.196608,0.360448
0.036864,0.037728,0.067584,0.197344,0.3584
0.018432,0.037888,0.067584,0.193536,0.358176
0.018432,0.038592,0.067584,0.192224,0.360448
0.018432,0.037888,0.067584,0.196608,0.357376
0.018304,0.038688,0.06656,0.192512,0.350208
0.018432,0.037888,0.067584,0.19248,0.356064
0.018304,0.037888,0.067584,0.197568,0.3584
0.018432,0.037888,0.06656,0.192288,0.352256
0.018432,0.037888,0.067584,0.196608,0.359424
0.018432,0.037888,0.067584,0.193312,0.357376
0.018432,0.037888,0.068288,0.191488,0.3552
0.018432,0.037888,0.067584,0.193536,0.354304
0.018432,0.0376,0.068416,0.196608,0.355328
0.0184,0.037792,0.06832,0.199648,0.360448
0.019456,0.037888,0.06832,0.241664,0.362496
0.018432,0.037888,0.067584,0.196608,0.384736
0.01936,0.03776,0.06656,0.196512,0.357376
0.018368,0.038624,0.068608,0.192512,0.355328
0.01936,0.039936,0.068544,0.192512,0.357376
0.018432,0.037888,0.067584,0.196384,0.356352
0.018432,0.037888,0.067584,0.190464,0.363488
0.018432,0.038912,0.069632,0.196608,0.356352
0.018304,0.037888,0.067584,0.191424,0.360448
0.018432,0.037856,0.067584,0.196512,0.36224
0.04096,0.037568,0.067584,0.192512,0.361472
0.017408,0.037888,0.067584,0.196608,0.361472
0.018432,0.037888,0.067584,0.193536,0.360448
0.018432,0.037888,0.068576,0.1976,0.355232
0.018432,0.037888,0.068608,0.196544,0.360448
0.018368,0.037664,0.071392,0.196608,0.35328
0.0184,0.037824,0.067392,0.196608,0.356352
0.018432,0.037888,0.067584,0.196384,0.353152
0.0184,0.037888,0.067584,0.193312,0.356352
0.018432,0.036864,0.070656,0.195584,0.3584
0.018432,0.037888,0.067584,0.192512,0.360448
0.018432,0.037888,0.067584,0.197632,0.3552
0.043008,0.037888,0.06656,0.196608,0.35328
0.018432,0.038592,0.067584,0.192512,0.354016
0.018432,0.037824,0.067584,0.190464,0.359424
0.031872,0.036864,0.067584,0.192352,0.356352
0.017408,0.037888,0.067584,0.200544,0.352064
0.018432,0.037888,0.067584,0.192512,0.3584
0.019328,0.03776,0.067584,0.193376,0.3552
0.0512,0.037664,0.06832,0.196608,0.351232
0.031744,0.037888,0.06656,0.246784,0.356352
0.018432,0.037888,0.067392,0.196256,0.392192
0.018432,0.037888,0.067328,0.192512,0.359424
0.018368,0.037824,0.067424,0.196608,0.357056
0.017408,0.03776,0.067328,0.196608,0.354304
0.018432,0.038912,0.067584,0.192512,0.356352
0.018432,0.037888,0.067584,0.196608,0.361344
0.018432,0.037696,0.067584,0.197344,0.361472
0.018432,0.037888,0.067584,0.191488,0.352256
0.018336,0.037888,0.067584,0.192512,0.356352
0.06144,0.037696,0.068416,0.192512,0.351104
0.018432,0.037856,0.067424,0.193536,0.356288
0.018432,0.037888,0.115712,0.197344,0.36352
0.018432,0.037888,0.067584,0.191392,0.357376
0.054272,0.037888,0.118848,0.196544,0.362496
0.018432,0.037856,0.111616,0.191232,0.356352
0.018432,0.037888,0.068576,0.190464,0.36032
0.018432,0.037888,0.06656,0.196608,0.355328
0.018432,0.037824,0.06832,0.197632,0.359424
0.019456,0.036864,0.067584,0.193536,0.384864
0.0184,0.037888,0.067392,0.19216,0.357376
0.018432,0.037888,0.067584,0.197568,0.35328
0.018432,0.037888,0.067584,0.191488,0.355328
0.018432,0.037888,0.067584,0.196544,0.36032
0.018432,0.037888,0.067584,0.192192,0.351136
0.018432,0.037888,0.067584,0.191488,0.356352
0.019456,0.037696,0.067456,0.193536,0.3624
0.018432,0.037888,0.06848,0.196608,0.349184
0.018432,0.037856,0.06656,0.197632,0.353088
0.019296,0.037888,0.067584,0.191488,0.35728
0.019456,0.038752,0.068608,0.195584,0.355328
0.01936,0.037888,0.068608,0.196608,0.3584
0.018432,0.037888,0.161792,0.196512,0.356352
0.018432,0.037888,0.06832,0.191488,0.35328
0.018368,0.037888,0.068608,0.192192,0.3584
0.019456,0.037888,0.06656,0.196608,0.35728
0.018432,0.037728,0.067584,0.19424,0.367616
0.018432,0.0376,0.098304,0.196608,0.355328
0.017408,0.037664,0.068608,0.196608,0.3584
0.043008,0.037664,0.069632,0.192512,0.356352
0.018432,0.037888,0.06752,0.19968,0.37376
0.019456,0.037888,0.06656,0.193536,0.423936
0.019328,0.037888,0.070368,0.197632,0.355328
0.027648,0.037888,0.070656,0.19536,0.365568
0.019296,0.037888,0.079872,0.195488,0.355328
0.028672,0.037888,0.070336,0.242688,0.35216
0.018432,0.038656,0.06656,0.193536,0.355328
0.078848,0.037888,0.072544,0.19968,0.351232
0.018432,0.037888,0.068608,0.198656,0.360448
0.018432,0.037888,0.06832,0.195584,0.3584
0.031744,0.038656,0.072704,0.198656,0.354304
0.019456,0.038592,0.0776,0.198656,0.356352
0.018432,0.037888,0.077568,0.193536,0.3584
0.0184,0.037888,0.07168,0.195456,0.3584
0.018432,0.038656,0.069632,0.192512,0.360448
0.018432,0.037888,0.07168,0.196512,0.353216
0.018432,0.038656,0.076768,0.196608,0.3624
0.018432,0.037888,0.07248,0.196608,0.359424
0.018432,0.036864,0.07168,0.246784,0.356352
0.018432,0.039648,0.068544,0.195584,0.360288
0.018432,0.037888,0.067584,0.192512,0.37376
0.018432,0.036864,0.078624,0.195584,0.352256
0.018432,0.037888,0.079872,0.193536,0.352032
0.018432,0.037888,0.0768,0.193536,0.355328
0.018432,0.038624,0.077824,0.193536,0.35824
0.018432,0.037888,0.070656,0.192512,0.370688
0.018432,0.037888,0.068512,0.196608,0.355328
0.018432,0.037888,0.067584,0.190464,0.359424
0.018432,0.037888,0.067584,0.193536,0.359232
0.018432,0.038624,0.068608,0.196608,0.355328
0.018432,0.036864,0.067584,0.196608,0.352256
0.018432,0.037856,0.067584,0.196608,0.35328
0.018432,0.0376,0.078848,0.1984,0.35328
0.018432,0.037888,0.069632,0.193472,0.359424
0.0184,0.037632,0.067584,0.193408,0.408576
0.017408,0.037888,0.09728,0.192512,0.359328
0.018432,0.037888,0.0776,0.192512,0.354208
0.018432,0.037792,0.069568,0.196384,0.360448
0.018432,0.037568,0.067488,0.19248,0.355296
0.018432,0.037888,0.067584,0.193536,0.35328
0.018432,0.037888,0.067584,0.192288,0.35328
0.01936,0.037824,0.067424,0.19456,0.355328
0.018272,0.037888,0.09408,0.192512,0.355328
0.018432,0.037888,0.072704,0.196608,0.357376
0.019392,0.037888,0.06656,0.19344,0.354304
0.018336,0.066496,0.069632,0.193536,0.357376
0.018432,0.03872,0.068352,0.193536,0.352256
0.017408,0.037792,0.07168,0.193536,0.356352
0.02048,0.105504,0.067584,0.197312,0.352256
0.018432,0.037856,0.070656,0.196608,0.36352
0.018432,0.037888,0.067584,0.192416,0.367616
0.019296,0.04096,0.074752,0.1976,0.356192
0.018432,0.040704,0.068288,0.197344,0.362368
0.018432,0.038624,0.07168,0.19952,0.355328
0.019328,0.084992,0.067584,0.253952,0.357216
0.018432,0.037888,0.071456,0.197632,0.355328
0.018432,0.038528,0.068608,0.192512,0.35328
0.019456,0.089056,0.067296,0.195584,0.355328
0.018432,0.037568,0.06656,0.191488,0.367488
0.019456,0.036864,0.067584,0.196608,0.357376
0.018432,0.086784,0.069408,0.193536,0.359424
0.018432,0.037888,0.072704,0.19456,0.363264
0.018432,0.037888,0.109472,0.197632,0.355328
0.019456,0.08704,0.067584,0.196576,0.352256
0.018432,0.037568,0.068608,0.193536,0.3584
0.018432,0.037888,0.0768,0.198656,0.357376
0.019456,0.08704,0.101376,0.201504,0.36352
0.02048,0.037888,0.067584,0.19456,0.361344
0.019456,0.037728,0.068608,0.19632,0.352256
0.018432,0.086816,0.07168,0.193536,0.354304
0.024576,0.037888,0.118784,0.193536,0.35808
0.017408,0.037888,0.067584,0.196576,0.359296
0.017408,0.086912,0.069632,0.191456,0.357152
0.019456,0.036864,0.067584,0.192224,0.356352
0.018432,0.0376,0.072704,0.192416,0.355328
0.019456,0.086016,0.067584,0.205696,0.360448
0.018432,0.036864,0.067584,0.197632,0.361472
0.019456,0.04096,0.068544,0.198528,0.35328
0.019328,0.037888,0.068352,0.196608,0.3584
0.029696,0.037824,0.067264,0.192512,0.354304
0.028672,0.08704,0.067424,0.192224,0.35728
0.02048,0.036864,0.069408,0.191488,0.354304
0.017408,0.037888,0.068608,0.196608,0.35504
0.018432,0.08704,0.067424,0.197632,0.362176
0.032768,0.037888,0.068288,0.196608,0.356352
0.01824,0.037888,0.077824,0.196608,0.352256
0.018368,0.08704,0.068608,0.198656,0.351232
0.017408,0.036864,0.077504,0.192512,0.35424
0.018432,0.037888,0.0768,0.218112,0.354304
0.017408,0.086016,0.0768,0.195584,0.357376
0.018432,0.037888,0.0768,0.198656,0.362432
0.019456,0.086016,0.07664,0.198656,0.356352
0.018432,0.037888,0.077536,0.19344,0.367616
0.018432,0.038912,0.068416,0.190464,0.35808
0.019456,0.037888,0.06656,0.19456,0.355104
0.017408,0.037792,0.067456,0.192512,0.353088
0.018432,0.086016,0.072704,0.193536,0.355232
0.018432,0.037728,0.067584,0.196544,0.361472
0.019456,0.037888,0.067328,0.190464,0.3584
0.018432,0.085888,0.071296,0.196608,0.347936
0.019456,0.036864,0.06656,0.195584,0.361472
0.018432,0.037888,0.068608,0.199744,0.352096
0.018432,0.072544,0.067584,0.197376,0.35328
0.02048,0.037888,0.077824,0.192512,0.350048
0.017408,0.037888,0.095232,0.200704,0.354144
0.024576,0.037888,0.070656,0.196608,0.355072
0.018432,0.038816,0.0768,0.194272,0.36352
0.02048,0.037888,0.069632,0.196608,0.35328
0.02048,0.038592,0.077824,0.198656,0.356352
0.017408,0.037888,0.072704,0.191488,0.360448
0.01936,0.037888,0.096032,0.196608,0.35824
0.018432,0.037888,0.067584,0.19744,0.375808
0.018432,0.037888,0.068416,0.192512,0.360448
0.017408,0.037888,0.070656,0.193536,0.350208
0.032864,0.062464,0.073728,0.196608,0.359424
0.018304,0.037888,0.0768,0.193344,0.351232
0.019456,0.038912,0.07136,0.196576,0.359424
0.019264,0.037888,0.067584,0.195584,0.357056
0.018432,0.037792,0.0808,0.197376,0.356064
0.018432,0.040928,0.067584,0.191488,0.35328
0.018432,0.09312,0.068608,0.197632,0.362496
0.02048,0.038912,0.067584,0.193312,0.357056
0.018432,0.08704,0.068288,0.191488,0.360448
0.018432,0.037888,0.067584,0.197472,0.355328
0.019456,0.036896,0.068608,0.195584,0.354304
0.018432,0.037888,0.068608,0.193536,0.354048
0.018432,0.037888,0.067584,0.196608,0.357376
0.028672,0.037888,0.099328,0.196608,0.352256
0.019456,0.038656,0.076608,0.197632,0.358336
0.018432,0.037888,0.06832,0.195456,0.352992
0.01936,0.037888,0.07168,0.197632,0.35328
0.019456,0.037856,0.067584,0.193312,0.357376
0.02048,0.038624,0.07248,0.196608,0.355328
0.0184,0.038784,0.070656,0.193248,0.35328
0.018432,0.037888,0.07168,0.191488,0.362496
0.018432,0.037696,0.068608,0.19456,0.417792
0.018368,0.037888,0.067584,0.256928,0.354304
0.017408,0.037888,0.06848,0.195584,0.352256
0.017408,0.037888,0.069632,0.198528,0.349152
0.018432,0.037888,0.068608,0.25184,0.357216
0.02048,0.037888,0.070656,0.243712,0.36352
0.019456,0.037888,0.068576,0.196608,0.359296
0.018432,0.038592,0.067584,0.192512,0.357376
0.018432,0.037888,0.068288,0.19456,0.368352
0.018432,0.037888,0.067328,0.192512,0.355328
0.018432,0.037856,0.068384,0.197408,0.356352
0.070656,0.037888,0.068608,0.196608,0.3584
0.01936,0.037824,0.068608,0.196608,0.4208
0.018432,0.037888,0.067584,0.192512,0.359424
0.019456,0.037856,0.068416,0.1944,0.370688
0.018432,0.037888,0.067584,0.193536,0.366592
0.018432,0.037888,0.067584,0.198528,0.411648
0.017408,0.037888,0.068512,0.19744,0.354304
0.017408,0.037888,0.068352,0.193536,0.356352
0.018432,0.037888,0.068352,0.196608,0.359424
0.018432,0.037888,0.067584,0.196608,0.3584
0.018432,0.037888,0.068448,0.19328,0.361472
0.018432,0.038912,0.067584,0.196608,0.357376
0.0512,0.03856,0.068608,0.198656,0.354304
0.02144,0.037888,0.067584,0.196608,0.360256
0.018432,0.038752,0.067584,0.192512,0.357376
0.017408,0.037888,0.067584,0.196608,0.360448
0.017408,0.037888,0.068608,0.22416,0.359424
0.018432,0.037888,0.068608,0.197632,0.355328
0.018336,0.03776,0.067584,0.190464,0.3584
0.018432,0.037888,0.068544,0.198656,0.356032
0.084992,0.039936,0.11776,0.198656,0.364416
0.018432,0.037824,0.067584,0.191424,0.358176
0.017408,0.037888,0.06832,0.223072,0.353184
0.073728,0.038784,0.068608,0.197632,0.361472
0.017408,0.037888,0.067456,0.191488,0.35616
0.017408,0.037888,0.067584,0.225184,0.365568
0.067488,0.037888,0.067584,0.197632,0.351232
0.02048,0.039936,0.06848,0.196608,0.365504
0.018432,0.038912,0.067584,0.193536,0.357376
0.017408,0.037888,0.067488,0.22528,0.35296
0.018432,0.037888,0.068384,0.197632,0.367232
0.018336,0.037728,0.067584,0.194464,0.3584
0.070656,0.037888,0.067584,0.224256,0.355328
0.019456,0.037632,0.067584,0.193536,0.354208
0.021504,0.037888,0.067584,0.197632,0.355328
0.018432,0.037824,0.067584,0.196608,0.356352
0.018432,0.037888,0.067584,0.196608,0.356352
0.018432,0.037664,0.067648,0.197344,0.354304
0.018432,0.037888,0.067584,0.226208,0.356352
0.018432,0.047104,0.068608,0.222208,0.35616
0.019296,0.038912,0.068448,0.191488,0.357152
0.018432,0.04096,0.068608,0.193536,0.352224
0.018304,0.043008,0.068384,0.191488,0.360448
0.018432,0.037888,0.068448,0.196608,0.365536
0.070656,0.040864,0.067488,0.197504,0.357216
0.017408,0.037856,0.067584,0.19136,0.356256
0.017408,0.087808,0.068608,0.19456,0.355328
0.06656,0.037792,0.068352,0.192512,0.361376
0.018432,0.037664,0.068608,0.19968,0.362336
0.018432,0.086016,0.068608,0.192512,0.359424
0.018432,0.037888,0.068288,0.192512,0.355328
0.018336,0.037696,0.116576,0.19856,0.357376
0.018432,0.084992,0.067584,0.192512,0.361472
0.018432,0.037888,0.068288,0.192512,0.354304
0.01936,0.037888,0.067552,0.19632,0.359424
0.018336,0.086016,0.067584,0.197408,0.358144
0.018432,0.037888,0.067584,0.191488,0.37152
0.018336,0.037888,0.067584,0.193312,0.359136
0.018432,0.083968,0.067584,0.19456,0.3584
0.017408,0.037728,0.068384,0.191296,0.36352
0.018432,0.037792,0.068608,0.195584,0.362368
0.018432,0.084992,0.067584,0.196576,0.365536
0.039936,0.037664,0.067584,0.195392,0.377792
0.018176,0.08384,0.067584,0.192448,0.356256
0.018432,0.037728,0.068448,0.190464,0.357376
0.049152,0.039872,0.067456,0.219136,0.361344
0.018432,0.038528,0.067584,0.196512,0.362496
0.047104,0.088,0.067584,0.196608,0.365568
0.017408,0.036864,0.067584,0.191488,0.365568
0.075776,0.082944,0.067584,0.197632,0.3584
0.018208,0.036864,0.068608,0.192512,0.360448
0.018432,0.037824,0.067584,0.19648,0.365568
0.048128,0.085792,0.06656,0.22528,0.36864
0.01824,0.036864,0.067584,0.196608,0.384
0.034816,0.037888,0.067584,0.191488,0.36352
0.018432,0.086016,0.068512,0.192224,0.354304
0.018432,0.037888,0.067584,0.195584,0.360384
0.017408,0.037856,0.067584,0.197632,0.359296
0.018432,0.086016,0.067456,0.193344,0.363488
0.018432,0.037888,0.06656,0.196448,0.367616
0.032768,0.037888,0.067584,0.201728,0.359424
0.018432,0.085728,0.067584,0.191456,0.3584
0.018432,0.0376,0.067584,0.194368,0.357376
0.018432,0.037888,0.068608,0.196544,0.356352
0.018432,0.084992,0.116736,0.193536,0.354304
0.018432,0.037696,0.067584,0.191488,0.359424
0.017408,0.037888,0.067584,0.193536,0.375808
0.017408,0.086016,0.115712,0.196608,0.352256
0.019456,0.037888,0.068384,0.195584,0.3584
0.018432,0.03968,0.068256,0.197568,0.360448
0.03072,0.083968,0.067584,0.200704,0.36352
0.018432,0.037888,0.06656,0.192416,0.356352
0.018272,0.036864,0.067584,0.21184,0.361472
0.018432,0.085952,0.068608,0.195584,0.351232
0.01936,0.0376,0.067584,0.198656,0.3584
0.018432,0.052896,0.06832,0.194272,0.359424
0.018432,0.037888,0.06832,0.19456,0.357376
0.018432,0.038912,0.06832,0.193536,0.355328
0.018432,0.038912,0.068448,0.190432,0.353248
0.033792,0.039936,0.08064,0.196416,0.350208
0.017408,0.037696,0.067584,0.196608,0.351232
0.018432,0.086848,0.067584,0.196416,0.35328
0.018432,0.037888,0.067584,0.19344,0.357376
0.018432,0.037888,0.067584,0.196608,0.420864
0.018432,0.037888,0.06832,0.19648,0.359264
0.018432,0.121856,0.067456,0.191264,0.352256
0.0184,0.037824,0.116544,0.192512,0.359392
0.019264,0.037696,0.067456,0.196608,0.35328
0.018272,0.086016,0.067584,0.191264,0.35328
0.018272,0.037888,0.117504,0.190144,0.357248
0.018432,0.0376,0.067584,0.192224,0.357376
0.019456,0.085824,0.06752,0.192512,0.35328
0.018432,0.036864,0.067584,0.197408,0.356352
0.053248,0.037888,0.067584,0.19968,0.35328
0.017408,0.085824,0.068416,0.192384,0.359424
0.018432,0.037632,0.115712,0.196576,0.360448
0.018432,0.08704,0.067584,0.193216,0.354304
0.018432,0.037888,0.068256,0.196608,0.352064
0.0184,0.037888,0.067584,0.197632,0.359424
0.019456,0.037568,0.067584,0.196608,0.35936
0.027648,0.037888,0.067584,0.196608,0.360416
0.047104,0.037888,0.067584,0.19456,0.358336
0.022528,0.03856,0.067584,0.197632,0.359424
0.018432,0.037792,0.067584,0.196608,0.408352
0.022368,0.037856,0.067424,0.196608,0.356128
0.022528,0.037888,0.067584,0.195424,0.357376
0.0184,0.04096,0.067584,0.196608,0.352256
0.018432,0.03872,0.068352,0.196608,0.356352
0.038912,0.038912,0.068608,0.19248,0.349184
0.037888,0.037888,0.067584,0.196608,0.359424
0.019456,0.036864,0.067584,0.196608,0.351936
0.019456,0.037888,0.068608,0.192512,0.35328
0.026624,0.037888,0.070656,0.21504,0.356096
0.019232,0.037856,0.067584,0.212992,0.359392
0.018432,0.037824,0.099328,0.203776,0.351232
0.018432,0.03872,0.067584,0.203456,0.356288
0.018336,0.037888,0.067584,0.248544,0.354048
0.01936,0.03872,0.072704,0.214016,0.351104
0.017408,0.037888,0.067584,0.219136,0.355328
0.018432,0.037888,0.067584,0.216064,0.354176
0.018432,0.037888,0.067584,0.208896,0.35328
0.048128,0.037888,0.06656,0.208896,0.359424
0.018432,0.037888,0.09728,0.19456,0.351232
0.018432,0.037888,0.12288,0.201728,0.36432
0.018432,0.037888,0.068608,0.19248,0.355328
0.018432,0.038624,0.068384,0.196608,0.413696
0.018432,0.038848,0.067584,0.192512,0.349184
0.047104,0.037888,0.068448,0.191488,0.361472
0.017408,0.037888,0.068608,0.197376,0.405504
0.018432,0.037888,0.067584,0.197632,0.360448
0.018432,0.037888,0.098304,0.193536,0.35328
0.018432,0.038912,0.067584,0.197632,0.354304
0.048128,0.037888,0.068608,0.193536,0.357376
0.018368,0.037728,0.070656,0.190464,0.369472
0.018432,0.037888,0.067584,0.195296,0.355328
0.018432,0.037888,0.068608,0.196576,0.361472
0.018432,0.037888,0.067584,0.196608,0.349952
0.018432,0.0376,0.073504,0.193536,0.350208
0.018336,0.037888,0.068608,0.201728,0.351232
0.019296,0.037888,0.067584,0.1976,0.355328
0.040896,0.0376,0.070656,0.192512,0.359424
0.018432,0.037888,0.067584,0.196608,0.355328
0.018432,0.037888,0.067584,0.192512,0.35424
0.018368,0.04096,0.06832,0.197632,0.35728
0.018432,0.038688,0.067488,0.192512,0.356352
0.020416,0.037888,0.068448,0.196608,0.350208
0.017408,0.037888,0.067584,0.190464,0.35328
0.018432,0.037824,0.067456,0.196608,0.354048
